display,left_image,right_image,left_image_90,right_image_90,target_duration,target_duration_90,ANSWER,meta_left_number,meta_right_number,meta_ratio,meta_ratio_group,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,inst_text.started,inst_keyresp.started,text_2.started,inst_keyresp.keys,inst_keyresp.rt,blank_1000_text.started,etRecord.started,etRecord.stopped,blank_1000_text.stopped,fixation.started,roi_left.started,roi_right.started,roi_centre.started,roi_screen.started,roi_left_number.started,roi_right_number.started,target_left.started,target_right.started,target_left_90.started,target_left_90.stopped,target_right_90.started,target_right_90.stopped,trial_key_resp.started,fixation.stopped,trial_key_resp.keys,trial_key_resp.corr,trial_key_resp.rt,roi_left.numLooks,roi_left.timesOn,roi_left.timesOff,roi_right.numLooks,roi_right.timesOn,roi_right.timesOff,roi_centre.numLooks,roi_centre.timesOn,roi_centre.timesOff,roi_screen.numLooks,roi_screen.timesOn,roi_screen.timesOff,roi_left_number.numLooks,roi_left_number.timesOn,roi_left_number.timesOff,roi_right_number.numLooks,roi_right_number.timesOn,roi_right_number.timesOff,break_key_resp.keys,blank_500_text.started,blank_500_text.stopped,text_4.started,break_key_resp.started,break_key_resp.rt,inst_text_2.started,inst_keyresp_2.started,text_3.started,inst_keyresp_2.keys,inst_keyresp_2.rt,target_left.stopped,target_right.stopped,text.started,etRecord_end.started,etRecord_end.stopped,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
trial,008.png,009.png,008.png,009.png,3,0,right,8,9,0.8888888888888888,high,0,43,43,17,,,,,,,,,,,,,,327.53747610002756,327.53747610002756,327.53747610002756,327.53747610002756,327.53747610002756,327.53747610002756,327.53747610002756,328.5045231000986,328.5045231000986,328.5045231000986,328.5045231000986,328.5045231000986,328.5045231000986,328.5045231000986,328.57092120009474,right,1,1.399180900072679,2,"[0.005361999850720167, 1.2943940998520702]","[0.03057429986074567, 1.9034321999642998]",0,,,1,[1.9353056999389082],[2.3994891000911593],5,"[0.3349573998712003, 0.670594499912113, 0.8952355000656098, 1.0706442000810057, 1.9044446998741478]","[0.6388814998790622, 0.7360594000201672, 1.0070078000426292, 1.2952783999498934, 2.3997700999025255]",2,"[0.006513400003314018, 1.4718790999613702]","[0.031302900053560734, 1.8708092998713255]",1,[1.9361916999332607],[2.4004424999002367],None,329.971065599937,,,,,,,,,,,,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,004.png,009.png,004.png,009.png,3,0,right,4,9,0.4444444444444444,medium,0,44,44,65,,,,,,,,,,,,,,330.4877558001317,330.4877558001317,330.4877558001317,330.4877558001317,330.4877558001317,330.4877558001317,330.4877558001317,331.48782550008036,331.48782550008036,331.48782550008036,331.48782550008036,331.48782550008036,331.48782550008036,331.48782550008036,331.5047335999552,right,1,1.2153958999551833,4,"[1.2875687000341713, 1.6562916000839323, 1.7499281000345945, 1.7996282998938113]","[1.4966490999795496, 1.7354589998722076, 1.7677356998901814, 1.8318334999494255]",1,[2.167810200015083],[2.295552099822089],2,"[0.005846800049766898, 1.896762999938801]","[0.23225419991649687, 2.2958053001202643]",3,"[0.006134399911388755, 1.0959921998437494, 1.8326912999618798]","[0.23257799982093275, 1.256774199893698, 2.16875179996714]",1,[1.2888329999987036],[1.8333060999866575],2,"[0.006792800035327673, 1.8978497001808137]","[0.18538930010981858, 2.296686900081113]",None,332.8212983000558,,,,,,,,,,,,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,004.png,009.png,004.png,009.png,3,0,right,4,9,0.4444444444444444,medium,0,45,45,29,,,,,,,,,,,,,,333.3215324000921,333.3215324000921,333.3215324000921,333.3215324000921,333.3215324000921,333.3215324000921,333.3215324000921,334.3214670000598,334.3214670000598,334.3214670000598,334.3214670000598,334.3214670000598,334.3214670000598,334.3214670000598,334.4049605000764,right,1,1.3097024001181126,1,[1.4172748001292348],[1.9453495000489056],2,"[0.005801300052553415, 1.978883600095287]","[0.20221450016833842, 2.345444800099358]",2,"[0.006170300068333745, 1.979338699951768]","[0.20249120006337762, 2.345762100070715]",4,"[0.20276809995993972, 0.8743903001304716, 1.003456300124526, 1.1463351000566036]","[0.6827663001604378, 0.9071429001633078, 1.0828901000786573, 1.1781222999561578]",1,[1.4186134999617934],[1.948189300019294],2,"[0.007139099994674325, 2.012196199968457]","[0.20338429999537766, 2.346714099869132]",None,335.68819870008156,,,,,,,,,,,,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,008.png,007.png,008.png,007.png,3,0,left,8,7,0.875,high,0,46,46,51,,,,,,,,,,,,,,336.2048468000721,336.2048468000721,336.2048468000721,336.2048468000721,336.2048468000721,336.2048468000721,336.2048468000721,337.2050193999894,337.2050193999894,337.2050193999894,337.2050193999894,337.2050193999894,337.2050193999894,337.2050193999894,337.23837100015953,left,1,1.5219582000281662,3,"[1.3310350000392646, 2.0659575001336634, 2.33836039993912]","[1.538106600055471, 2.3060842999257147, 2.5780184001196176]",1,[0.006273000035434961],[0.16352370008826256],2,"[0.006593199912458658, 1.5719886000733823]","[0.19450689991936088, 2.0351364999078214]",3,"[0.19478599983267486, 0.7070591000374407, 1.5391335999593139]","[0.22672949987463653, 0.7401826998684555, 2.0667643998749554]",2,"[1.3323272000998259, 2.100291500100866]","[1.5076997000724077, 2.5793701999355108]",2,"[0.007982099894434214, 1.603583199903369]","[0.1646534998435527, 2.0033950998913497]",None,338.8218016999308,,,,,,,,,,,,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,004.png,005.png,004.png,005.png,3,0,right,4,5,0.8,high,0,47,47,27,,,,,,,,,,,,,,339.3388209999539,339.3388209999539,339.3388209999539,339.3388209999539,339.3388209999539,339.3388209999539,339.3388209999539,340.3220508999657,340.3220508999657,340.3220508999657,340.3220508999657,340.3220508999657,340.3220508999657,340.3220508999657,340.388691799948,right,1,1.3251878002192825,2,"[0.005858699791133404, 1.6380937998183072]","[0.08500669989734888, 1.8934888998046517]",1,[1.9746719000395387],[2.3685459999833256],1,[1.9434227000456303],[2.3688391998875886],8,"[0.13418819988146424, 0.5030877999961376, 0.9040345998946577, 1.0629783000331372, 1.1594833000563085, 1.2499200999736786, 1.302855100017041, 1.9437136999331415]","[0.1845726000610739, 0.5989830000326037, 0.9664519999641925, 1.09521279996261, 1.2381659999955446, 1.2719014999456704, 1.3976499999407679, 1.97542480006814]",2,"[0.00715620000846684, 1.6072148999664932]","[0.0549446998629719, 1.8948240999598056]",1,[1.9761740998364985],[2.3703993998933583],space,343.5390383999329,,341.7055107001215,341.7055107001215,1.7420925002079457,,,,,,,,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,008.png,007.png,008.png,007.png,3,0,left,8,7,0.875,high,0,48,48,15,,,,,,,,,,,,,,344.0390564999543,344.0390564999543,344.0390564999543,344.0390564999543,344.0390564999543,344.0390564999543,344.0390564999543,345.0390995000489,345.0390995000489,345.0390995000489,345.0390995000489,345.0390995000489,345.0390995000489,345.0390995000489,345.0724224001169,left,1,1.7926514998544008,4,"[1.3691364999394864, 2.1698070999700576, 2.4740538999903947, 2.633574599865824]","[1.4023658998776227, 2.441473999992013, 2.6022388997953385, 2.8420885999221355]",0,,,1,[1.4335940000601113],[2.1381292000878602],9,"[0.059151200111955404, 0.362530899932608, 0.7003536000847816, 0.8268335999455303, 0.9700881999451667, 1.0988760001491755, 1.2426557999569923, 1.3063916999381036, 1.4338909999933094]","[0.33019670005887747, 0.6662208000198007, 0.7948315001558512, 0.9067861000075936, 1.003139200154692, 1.1314131999388337, 1.2746542999520898, 1.338622400071472, 2.1384161000605673]",1,[2.202694999985397],[2.8435347001068294],2,"[1.4666701001115143, 1.6434818000998348]","[1.4995697000995278, 2.138917300151661]",None,346.9059246999677,,,,,,,,,,,,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,001.png,008.png,001.png,008.png,3,0,right,1,8,0.125,low,0,49,49,21,,,,,,,,,,,,,,347.4559102000203,347.4559102000203,347.4559102000203,347.4559102000203,347.4559102000203,347.4559102000203,347.4559102000203,348.42270230012946,348.42270230012946,348.42270230012946,348.42270230012946,348.42270230012946,348.42270230012946,348.42270230012946,348.48961229994893,right,1,1.1207693999167532,1,[1.328195699956268],[1.760321999900043],1,[1.8407010999508202],[2.1758605998475105],1,[1.80992540018633],[2.1762962001375854],4,"[0.6242360998876393, 0.7370112999342382, 0.8324837000109255, 1.1058652999345213]","[0.6557503000367433, 0.7507471998687834, 0.8652331999037415, 1.1685508999507874]",1,[1.3294657999649644],[1.761869200039655],1,[1.8420130000449717],[2.177060900023207],None,349.639477299992,350.1896530999802,,,,,,,,,,,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,009.png,007.png,009.png,007.png,3,0,left,9,7,0.7777777777777778,high,0,50,50,16,,,,,,,,,,,,,,350.1896530999802,350.1896530999802,350.1896530999802,350.1896530999802,350.1896530999802,350.1896530999802,350.1896530999802,351.173075000057,351.173075000057,351.173075000057,351.173075000057,351.173075000057,351.173075000057,351.173075000057,351.20636720000766,left,1,1.3863695999607444,2,"[1.3185038999654353, 1.9430710999295115]","[1.447541199857369, 2.422980499919504]",3,"[0.009946099948137999, 1.575941100018099, 1.6871440999675542]","[0.0723029999062419, 1.6233459000941366, 1.879731599939987]",2,"[0.010335700120776892, 1.479713900014758]","[0.07261510007083416, 1.9114956001285464]",5,"[0.07302400004118681, 0.15195149998180568, 0.27915659989230335, 1.4800076000392437, 1.6238778000697494]","[0.10419109999202192, 0.21650599990971386, 0.31252979999408126, 1.5765317999757826, 1.6879279999993742]",2,"[1.3195152999833226, 1.9920514000114053]","[1.44879569998011, 2.424121499992907]",2,"[0.01140049984678626, 1.5135276999790221]","[0.041911699809134007, 1.880901499884203]",None,352.63977370015346,,,,,,,,,,,,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,005.png,009.png,005.png,009.png,3,0,right,5,9,0.5555555555555556,medium,0,51,51,49,,,,,,,,,,,,,,353.1398142001126,353.1398142001126,353.1398142001126,353.1398142001126,353.1398142001126,353.1398142001126,353.1398142001126,354.1399112001527,354.1399112001527,354.1399112001527,354.1399112001527,354.1399112001527,354.1399112001527,354.1399112001527,354.17330180015415,right,1,1.459484999999404,2,"[0.00557730020955205, 1.643792600138113]","[0.17277520010247827, 2.1074220000300556]",4,"[1.4050167000386864, 1.4686016999185085, 1.5484213999006897, 2.316152899991721]","[1.4367015999741852, 1.5006816999521106, 1.5807183000724763, 2.3343485000077635]",2,"[1.3725223001092672, 2.1399755999445915]","[1.5810277999844402, 2.509943600045517]",7,"[0.4298545001074672, 1.2444023001007736, 1.3085265001282096, 1.43729960010387, 1.5012310999445617, 2.140242900000885, 2.3348878000397235]","[0.47654930013231933, 1.2770052999258041, 1.4057172001339495, 1.4692969999741763, 1.5491607999429107, 2.316758899949491, 2.510194699978456]",2,"[0.007219800027087331, 1.645023199962452]","[0.17372850002720952, 2.10868819989264]",1,[2.173886700067669],[2.510705200023949],None,355.67363009997644,,,,,,,,,,,,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,007.png,003.png,007.png,003.png,3,0,left,7,3,0.42857142857142855,medium,0,52,52,44,,,,,,,,,,,,,,356.19018210005015,356.19018210005015,356.19018210005015,356.19018210005015,356.19018210005015,356.19018210005015,356.19018210005015,357.1902839001268,357.1902839001268,357.1902839001268,357.1902839001268,357.1902839001268,357.1902839001268,357.1902839001268,357.24027279997244,left,1,1.4889322000090033,2,"[1.408698100131005, 2.063930000178516]","[1.568365199957043, 2.5451549000572413]",0,,,1,[1.6016561000142246],[2.032886500004679],11,"[0.29047070001251996, 0.4652556001674384, 0.5298490000423044, 0.6248025000095367, 0.8013256001286209, 0.8654334000311792, 0.994367300067097, 1.1373914000578225, 1.2327575001399964, 1.2978162001818419, 1.5691985001321882]","[0.43370670010335743, 0.4972752002067864, 0.5933207999914885, 0.6567228999920189, 0.8341973000206053, 0.8980521000921726, 1.1170793001074344, 1.1693732000421733, 1.2652062000706792, 1.3291566001717001, 2.0333337001502514]",1,[2.0651215000543743],[2.5461931000463665],1,[1.6341748000122607],[2.0025728999171406],None,358.7738302999642,,,,,,,,,,,,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,002.png,005.png,002.png,005.png,3,0,right,2,5,0.4,medium,0,53,53,59,,,,,,,,,,,,,,359.3071618000977,359.3071618000977,359.3071618000977,359.3071618000977,359.3071618000977,359.3071618000977,359.3071618000977,360.2739007000346,360.2739007000346,360.2739007000346,360.2739007000346,360.2739007000346,360.2739007000346,360.2739007000346,360.3405512999743,right,1,1.1810737000778317,3,"[0.005431599915027618, 1.3799978999886662, 1.4437734000384808]","[0.06891759997233748, 1.4120326999109238, 1.8118473999202251]",1,[1.8754654999356717],[2.2123469000216573],1,[1.8129501999355853],[2.2126412999350578],3,"[0.6137318999972194, 1.285369399935007, 1.8132718000561]","[1.251476800069213, 1.348285699961707, 1.8761632000096142]",2,"[0.006594200152903795, 1.3811888000927866]","[0.03728530020453036, 1.781922599999234]",1,[1.8447610000148416],[2.213926700176671],None,361.540712099988,,,,,,,,,,,,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,009.png,004.png,009.png,004.png,3,0,left,9,4,0.4444444444444444,medium,0,54,54,47,,,,,,,,,,,,,,362.0573487000074,362.0573487000074,362.0573487000074,362.0573487000074,362.0573487000074,362.0573487000074,362.0573487000074,363.0575499001425,363.0575499001425,363.0575499001425,363.0575499001425,363.0575499001425,363.0575499001425,363.0575499001425,363.09073910000734,left,1,1.1428157999180257,2,"[1.3851507999934256, 2.008851099992171]","[1.5442507001571357, 2.186873300001025]",3,"[0.010264900047332048, 0.1374886000994593, 1.5776188001036644]","[0.10548619995824993, 0.16928929998539388, 1.9773448000196368]",2,"[0.010567700024694204, 1.545032300055027]","[0.16956859990023077, 1.9776216000318527]",6,"[0.10608729999512434, 0.5379349000286311, 0.8412647000513971, 1.088477100012824, 1.1783888000063598, 1.977976000169292]","[0.1380903001409024, 0.6811571000143886, 0.8743820001836866, 1.147103999974206, 1.3384146001189947, 2.0096804001368582]",1,[2.0431260999757797],[2.1880917998496443],2,"[0.011429700069129467, 1.578858199995011]","[0.17100530001334846, 1.9786871999967843]",None,364.2576161001343,,,,,,,,,,,,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,007.png,008.png,007.png,008.png,3,0,right,7,8,0.875,high,0,55,55,33,,,,,,,,,,,,,,364.7910222001374,364.7910222001374,364.7910222001374,364.7910222001374,364.7910222001374,364.7910222001374,364.7910222001374,365.7576958001591,365.7576958001591,365.7576958001591,365.7576958001591,365.7576958001591,365.7576958001591,365.7576958001591,365.8244324999396,right,1,1.4895899000111967,2,"[0.02812690008431673, 1.4042869999539107]","[0.10797929996624589, 2.011420000111684]",1,[2.0757234999909997],[2.5400763999205083],1,[2.044226899975911],[2.5403545999433845],5,"[0.4767318998929113, 0.9729190000798553, 1.1016370998695493, 1.2448265000712126, 1.3086794998962432]","[0.6371619000565261, 1.0051557999104261, 1.1323482000734657, 1.2706120999064296, 1.3401204999536276]",2,"[0.030050700064748526, 1.67689110012725]","[0.10954370000399649, 2.0126030000392348]",1,[2.076904699904844],[2.541150299832225],None,367.3245594999753,,,,,,,,,,,,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,009.png,001.png,009.png,001.png,3,0,left,9,1,0.1111111111111111,low,0,56,56,58,,,,,,,,,,,,,,367.84119469998404,367.84119469998404,367.84119469998404,367.84119469998404,367.84119469998404,367.84119469998404,367.84119469998404,368.8082113000564,368.8082113000564,368.8082113000564,368.8082113000564,368.8082113000564,368.8082113000564,368.8082113000564,368.8746797000058,left,1,1.3921248000115156,1,[1.8378049999009818],[2.398293799953535],1,[0.030193299986422062],[0.19117329991422594],2,"[0.0057843998074531555, 1.3744173999875784]","[0.2234292000066489, 1.8071487999986857]",2,"[0.1919562998227775, 0.4951791998464614]","[0.22367009986191988, 1.8074305998161435]",1,[1.8713885000906885],[2.399410300189629],2,"[0.006967199966311455, 1.5035894999746233]","[0.1925420998595655, 1.7766674000304192]",None,370.2748312000185,,,,,,,,,,,,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,006.png,005.png,006.png,005.png,3,0,left,6,5,0.8333333333333334,high,0,57,57,48,,,,,,,,,,,,,,370.7915884000249,370.7915884000249,370.7915884000249,370.7915884000249,370.7915884000249,370.7915884000249,370.7915884000249,371.7916679000482,371.7916679000482,371.7916679000482,371.7916679000482,371.7916679000482,371.7916679000482,371.7916679000482,371.808304999955,left,1,1.4474973001051694,2,"[1.6110137000214309, 2.3148807000834495]","[1.8832827000878751, 2.491397000150755]",0,,,2,"[1.3547551999799907, 1.9145829998888075]","[1.5471830999013036, 2.2833060999400914]",2,"[0.5392634000163525, 1.8841373000759631]","[1.5474709998816252, 2.284085900057107]",2,"[1.6122192998882383, 2.3161917000543326]","[1.852178799919784, 2.4927465999498963]",2,"[1.3556262999773026, 1.9479990000836551]","[1.516713700024411, 2.2523398001212627]",None,373.27510279999115,,,,,,,,,,,,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,007.png,004.png,007.png,004.png,3,0,left,7,4,0.5714285714285714,medium,0,58,58,64,,,,,,,,,,,,,,373.80850720009767,373.80850720009767,373.80850720009767,373.80850720009767,373.80850720009767,373.80850720009767,373.80850720009767,374.77524380013347,374.77524380013347,374.77524380013347,374.77524380013347,374.77524380013347,374.77524380013347,374.77524380013347,374.84189020004123,left,1,1.0241247001104057,2,"[0.005689899902790785, 1.839693200075999]","[0.09390480001457036, 2.0466414999682456]",1,[1.4698108001612127],[1.806495200144127],1,[1.3421614000108093],[1.806768500013277],9,"[0.12718480010516942, 0.23958600009791553, 0.3991676000878215, 0.5117532999720424, 0.5755344000644982, 0.7350951000116765, 0.7990600999910384, 1.039795899996534, 1.807108199922368]","[0.17547850008122623, 0.3668122999370098, 0.4639242999255657, 0.5428794999606907, 0.703341200016439, 0.7671616000588983, 1.0078360000625253, 1.470459199976176, 1.8406207000371069]",2,"[0.006988100009039044, 1.8714054999873042]","[0.06305220001377165, 2.0479045999236405]",1,[1.3762280000373721],[1.7759219000581652],None,375.8755662001204,,,,,,,,,,,,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,006.png,003.png,006.png,003.png,3,0,left,6,3,0.5,medium,0,59,59,61,,,,,,,,,,,,,,376.39212259999476,376.39212259999476,376.39212259999476,376.39212259999476,376.39212259999476,376.39212259999476,376.39212259999476,377.37549280002713,377.37549280002713,377.37549280002713,377.37549280002713,377.37549280002713,377.37549280002713,377.37549280002713,377.4087507999502,left,1,0.9932719001080841,2,"[0.006419399986043572, 1.8713044000323862]","[0.1987336000893265, 2.043387700105086]",1,[1.5794804999604821],[1.8375027999281883],1,[1.5055015999823809],[1.8380790001247078],2,"[0.5035812000278383, 1.5397801999934018]","[1.304974699858576, 1.5808912999927998]",2,"[0.007758399937301874, 1.873934700153768]","[0.16853530006483197, 2.046826899982989]",1,[1.5409842000808567],[1.8092527999542654],None,378.4592806000728,,,,,,,,,,,,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,005.png,004.png,005.png,004.png,3,0,left,5,4,0.8,high,0,60,60,9,,,,,,,,,,,,,,378.99278690014035,378.99278690014035,378.99278690014035,378.99278690014035,378.99278690014035,378.99278690014035,378.99278690014035,379.9925760999322,379.9925760999322,379.9925760999322,379.9925760999322,379.9925760999322,379.9925760999322,379.9925760999322,380.02614650013857,left,1,1.7592286998406053,2,"[1.3521635998040438, 2.2055386998690665]","[1.518512099981308, 2.8170232998672873]",0,,,1,[1.5513368998654187],[2.206662500044331],5,"[0.27135300007648766, 0.3641939000226557, 0.4839125999715179, 0.6395573001354933, 1.5518930000253022]","[0.30293980007991195, 0.46540190000087023, 0.5438681000377983, 0.7311515000183135, 2.2071959001477808]",2,"[1.3545389000792056, 2.2077969999518245]","[1.5209274000953883, 2.819468199973926]",1,[1.5894404998980463],[2.145604700082913],None,381.8260105000809,,,,,,,,,,,,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,001.png,006.png,001.png,006.png,3,0,right,1,6,0.16666666666666666,low,0,61,61,1,,,,,,,,,,,,,,382.35941369994543,382.35941369994543,382.35941369994543,382.35941369994543,382.35941369994543,382.35941369994543,382.35941369994543,383.3099317001179,383.3099317001179,383.3099317001179,383.3099317001179,383.3099317001179,383.3099317001179,383.3099317001179,383.3593280001078,right,1,0.9610195001587272,1,[1.3385154001880437],[1.5790046001784503],1,[1.6433308999985456],[1.9528559998143464],1,[1.6116815998684615],[1.9531427999027073],4,"[0.31804649997502565, 0.472467599902302, 0.75002869986929, 1.6122328999917954]","[0.37600129982456565, 0.5041994999628514, 0.8124331999570131, 1.6444279998540878]",1,[1.3453758999239653],[1.5811902000568807],1,[1.646690099965781],[1.954270799877122],None,384.34310359996744,,,,,,,,,,,,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,003.png,007.png,003.png,007.png,3,0,right,3,7,0.42857142857142855,medium,0,62,62,26,,,,,,,,,,,,,,384.87641300004907,384.87641300004907,384.87641300004907,384.87641300004907,384.87641300004907,384.87641300004907,384.87641300004907,385.8432452001143,385.8432452001143,385.8432452001143,385.8432452001143,385.8432452001143,385.8432452001143,385.8432452001143,385.90980629995465,right,1,1.2284913000185043,1,[1.446777099976316],[1.8765767000149935],1,[0.007407099939882755],[0.19919359986670315],2,"[0.0077569999266415834, 1.881457099923864]","[0.19955349992960691, 2.2443624997977167]",4,"[0.44412550004199147, 0.9705817000940442, 1.0365765001624823, 1.8821521000936627]","[0.9352920001838356, 0.9998121000826359, 1.083786000031978, 2.2470734000671655]",1,[1.4489261000417173],[1.8427528000902385],2,"[0.00877700001001358, 1.9186995001509786]","[0.20061070006340742, 2.248345300089568]",None,387.1266006999649,,,,,,,,,,,,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,002.png,009.png,002.png,009.png,3,0,right,2,9,0.2222222222222222,low,0,63,63,24,,,,,,,,,,,,,,387.6933351000771,387.6933351000771,387.6933351000771,387.6933351000771,387.6933351000771,387.6933351000771,387.6933351000771,388.6435072000604,388.6435072000604,388.6435072000604,388.6435072000604,388.6435072000604,388.6435072000604,388.6435072000604,388.7101998999715,right,1,1.0359789999201894,1,[1.3539601999800652],[1.7058133999817073],1,[1.7745893001556396],[2.0568820000626147],1,[1.7414036998525262],[2.0574560998938978],5,"[0.15599459991790354, 0.21318399999290705, 0.5923804000485688, 0.9618414998985827, 1.0564536000601947]","[0.18518889998085797, 0.5597603998612612, 0.8939225999638438, 0.996682999888435, 1.1131927000824362]",1,[1.5407278998754919],[1.708085599821061],1,[1.7773797002155334],[2.0591881000436842],None,389.7438145999331,390.3100225001108,,,,,,,,,,,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,001.png,009.png,001.png,009.png,3,0,right,1,9,0.1111111111111111,low,0,64,64,4,,,,,,,,,,,,,,390.3100225001108,390.3100225001108,390.3100225001108,390.3100225001108,390.3100225001108,390.3100225001108,390.3100225001108,391.2768820000347,391.2768820000347,391.2768820000347,391.2768820000347,391.2768820000347,391.2768820000347,391.2768820000347,391.3437205001246,right,1,1.1876107999123633,2,"[1.3445921998936683, 1.820795699954033]","[1.3765936999116093, 1.8524420000612736]",3,"[0.013435899978503585, 1.8844822000246495, 2.108853500103578]","[0.17625050013884902, 2.077624100027606, 2.222113800002262]",2,"[0.013797600055113435, 1.8848335999064147]","[0.20967740006744862, 2.22256590006873]",6,"[0.2103240001015365, 0.574748600134626, 0.849913600133732, 0.9136844000313431, 1.8536909001413733, 2.078403600025922]","[0.24416050012223423, 0.6062783000525087, 0.8820908002089709, 0.9801134001463652, 1.885226100217551, 2.1096749000716954]",1,[1.3485267001669854],[1.82224790006876],3,"[0.014889700105413795, 1.917929199989885, 2.0463060999754816]","[0.17875190009362996, 1.9515072000212967, 2.223940300056711]",None,392.54357170010917,,,,,,,,,,,,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,009.png,004.png,009.png,004.png,3,0,left,9,4,0.4444444444444444,medium,0,65,65,11,,,,,,,,,,,,,,393.0439111001324,393.0439111001324,393.0439111001324,393.0439111001324,393.0439111001324,393.0439111001324,393.0439111001324,394.0436826001387,394.0436826001387,394.0436826001387,394.0436826001387,394.0436826001387,394.0436826001387,394.0436826001387,394.07705139997415,left,1,1.628280800068751,2,"[1.3025561000686139, 2.145877900067717]","[1.6149596001487225, 2.675044500036165]",1,[1.6702626999467611],[2.082125300075859],1,[1.6157311000861228],[2.082955799996853],7,"[0.3719369999598712, 0.5125734999310225, 0.6115045000333339, 0.8355725000146776, 1.0078273999970406, 1.6470306999981403, 2.0835567999165505]","[0.43500220007263124, 0.578639900078997, 0.805301999906078, 0.9428091000299901, 1.199407999869436, 1.6709735998883843, 2.1476666000671685]",2,"[1.3449335000477731, 2.148201100062579]","[1.6164094998966902, 2.677131999982521]",1,[1.6475910998415202],[2.0558380999136716],None,395.76081850007176,,,,,,,,,,,,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
trial,005.png,001.png,005.png,001.png,3,0,left,5,1,0.2,low,0,66,66,18,,,,,,,,,,,,,,396.29391729994677,396.29391729994677,396.29391729994677,396.29391729994677,396.29391729994677,396.29391729994677,396.29391729994677,397.2610069999937,397.2610069999937,397.2610069999937,397.2610069999937,397.2610069999937,397.2610069999937,397.2610069999937,397.3277982000727,left,1,1.5697902999818325,1,[1.921107199974358],[2.620472199982032],2,"[1.4876490000169724, 1.5558420000597835]","[1.522580600110814, 1.6225117999128997]",1,[1.3856776000466198],[1.8880910999141634],3,"[0.5914141000248492, 1.523882099892944, 1.6236518998630345]","[1.4886830998584628, 1.5568807998206466, 1.8888117999304086]",1,[1.9564096999820322],[2.6225476001854986],1,[1.4239779999479651],[1.8899026999715716],None,398.9275178001262,,,,,,,,,,,,,,,,0601,001,2023-02-06_16h57.47.462,mag_comparison_numeral,2022.2.5,60.00578454579195,
